stock,taxa,variable,year,mean,sd,lower,upper,status
Anodontostoma_chacunda,Anodontostoma_chacunda,b_div_bmsy,2019,2.2423217470978e-08,9.15360897437429,3.66488695654884e-11,0.0998027833682786,Overfished
Ariidae,Ariidae,b_div_bmsy,2019,1.60236594290319,0.289622151480062,0.991250634863506,2.47373486183764,Underfished
Caranx_spp,Caranx_spp,b_div_bmsy,2019,0.0325968353265096,8.26508799611747,9.26562035144438e-12,1.96109434656398,Overfished
Carcharhinus_falciformis,Carcharhinus_falciformis,b_div_bmsy,2019,1.39455895737472e-08,0.0503846892127087,1.30988216500476e-08,1.53005219140089e-08,Overfished
Cephalopoda,Cephalopoda,b_div_bmsy,2019,1.23971544805692e-05,3.31870031404187,2.51169105884532e-07,0.00366073654701215,Overfished
Decapterus_russelli,Decapterus_russelli,b_div_bmsy,2019,1.43535611980356,0.96336338121239,0.756219506416445,2.58419273713029,Underfished
Decapterus_spp,Decapterus_spp,b_div_bmsy,2019,1.32931622466768,1.23844757848653,0.569842804063962,2.92823119934488,Underfished
Leiognathidae,Leiognathidae,b_div_bmsy,2019,1.11310879530111,1.51613367717438,0.589831758185726,2.10291635413327,Fully fished
Loliginidae_Ommastrephidae,Loliginidae_Ommastrephidae,b_div_bmsy,2019,1.75074931875996e-08,7.65431545874515,3.72670933685642e-11,0.188748556834655,Overfished
Loligo_spp,Loligo_spp,b_div_bmsy,2019,0.948282315903585,2.71940746449649,0.427201742713926,2.89651123059504,Fully fished
Megalaspis_cordyla,Megalaspis_cordyla,b_div_bmsy,2019,1.56974993157804,0.367918486316767,0.837912256468231,2.62831958936474,Underfished
Mugilidae,Mugilidae,b_div_bmsy,2019,1.53633288113093,0.315497320920768,0.904863040197794,2.47976128719554,Underfished
Natantia,Natantia,b_div_bmsy,2019,0.584660192229051,2.45067255205478,0.266831532847722,1.49582812117954,Overfished
Nemipterus_spp,Nemipterus_spp,b_div_bmsy,2019,1.37470538265994,0.748210948628078,0.596354573102933,2.89862080177124,Underfished
Octopodidae,Octopodidae,b_div_bmsy,2019,1.08088388675201e-07,8.40928257692177,4.44776652399626e-11,0.28333028864052,Overfished
Pellona_ditchela,Pellona_ditchela,b_div_bmsy,2019,4.12550489778686e-11,0.121980837305066,3.50682269445501e-11,5.16979788683383e-11,Overfished
Penaeus_merguiensis,Penaeus_merguiensis,b_div_bmsy,2019,1.59777406943856,0.331772178246096,0.93366713780791,2.58507324353342,Underfished
Penaeus_spp,Penaeus_spp,b_div_bmsy,2019,0.825829793621445,0.560186124825912,0.332666568504105,1.9569097939662,Fully fished
Rajiformes,Rajiformes,b_div_bmsy,2019,0.709321927248856,0.560876184938892,0.27793460818833,1.52889852012895,Overfished
Rastrelliger_spp,Rastrelliger_spp,b_div_bmsy,2019,1.75185627607139,0.255106486794061,1.16427900810609,2.55881392403328,Underfished
Sardinella_spp,Sardinella_spp,b_div_bmsy,2019,2.04896406773198e-07,7.1060289470196,1.33579437888561e-10,0.156910098075091,Overfished
Scomberomorus_spp,Scomberomorus_spp,b_div_bmsy,2019,5.92397187634574e-08,9.61402970354653,4.24554198642461e-11,1.08052148033869,Overfished
Scombroidei,Scombroidei,b_div_bmsy,2019,1.15431721014831e-06,3.7688767494182,2.77196206705897e-08,0.00559424925115983,Overfished
Sepiidae_Sepiolidae,Sepiidae_Sepiolidae,b_div_bmsy,2019,1.51885770899892,0.711660700901964,0.715115497745364,2.98354668594175,Underfished
Sergestidae,Sergestidae,b_div_bmsy,2019,2.94770901136043e-08,7.65093741781597,3.36651462590663e-11,0.199426723838216,Overfished
Stolephorus_spp,Stolephorus_spp,b_div_bmsy,2019,0.930317606922884,1.6890048953671,0.40273795108101,1.95555448551937,Fully fished
Stromateidae,Stromateidae,b_div_bmsy,2019,0.896008338282006,2.02142950310696,0.335076097882889,2.13028701401492,Fully fished
Tenualosa_toli,Tenualosa_toli,b_div_bmsy,2019,1.89430547180956e-07,5.98715815832184,9.43507937733121e-10,0.0532978273883064,Overfished
Thyrsites_atun,Thyrsites_atun,b_div_bmsy,2019,2.64634935368191e-08,0.284022651684237,1.87123927861542e-08,4.95288424567202e-08,Overfished
Trichiuridae,Trichiuridae,b_div_bmsy,2019,2.85216638973066e-05,11.6570362521766,8.06679448822219e-12,1.10351304900856,Overfished
Trichiurus_lepturus,Trichiurus_lepturus,b_div_bmsy,2019,1.45137098855068,0.478086765377448,0.652508125426025,2.91925782192049,Underfished
